69588,4095,4095,4095,1743
69608,4095,4095,4095,3369
69628,4095,4095,4095,2347
69648,4095,4095,4095,0
69668,3547,4095,4095,0
69688,1384,4095,4095,2105
69708,0,4095,3785,4095
69728,0,4095,2763,2915
69748,0,4095,2294,393
69768,903,4095,2153,762
71100,1389,781,1245,811
71121,631,476,1149,3507
71141,190,227,1019,4095
71161,239,179,973,3155
71181,717,317,981,631
71201,1353,613,1011,876
71221,1902,998,1012,3107
71241,2281,1397,985,4095
71261,2515,1677,951,3788
71281,2580,1817,954,1575
71301,2414,1721,923,326
71321,1873,1463,879,2980
71341,1035,1093,827,4095
71361,381,787,814,2589
71381,125,615,813,312
71401,286,566,857,609
71421,697,632,894,3029
71441,1307,764,935,4095
71461,1899,969,979,2580
71481,2361,1224,1039,231
71501,2622,1493,1077,768
71521,2678,1694,1075,3323
71541,2551,1853,1059,4095
71561,2438,2367,1343,2407
71581,2611,3480,2136,0
71601,2953,4095,3255,0
71621,3215,4095,4095,759
71641,3319,4095,4095,2036
71661,3375,4095,4095,1167
71681,3411,4095,4095,0
71701,3343,4095,4095,0
71721,3262,4095,4095,1530
71741,3129,4095,3471,3309
71761,2931,4095,2649,2492
71781,2652,4095,2159,172
71801,2101,2953,1869,895
71821,1213,1992,1775,3754
71841,248,1362,1839,4095
71861,0,1129,2069,3016
71881,0,1259,2403,676
71901,0,1629,2718,633
71921,703,2090,2897,2887
71941,1917,2476,2901,4095
71961,2899,2724,2741,2582
71981,3547,2767,2537,217
72001,3685,2579,2317,713
72021,3231,2173,2089,3373
72041,2057,1647,1865,4095
72061,633,1119,1720,3063
72081,0,698,1631,969
72426,2461,1518,1630,3306
72446,3159,1629,1679,615
72466,3411,1589,1605,21
72486,3299,1484,1503,1717
72506,2889,1286,1374,4095
72526,1961,1087,1285,3925
72546,664,935,1235,1163
72566,0,799,1215,183
72586,0,809,1261,1481
72606,0,991,1407,3651
72626,0,1369,1651,3129
72646,989,1805,1950,169
72666,2463,2151,2213,0
72686,3676,2403,2365,789
72706,4095,2523,2387,3196
72726,4095,2507,2312,3023
72746,4095,2360,2172,297
72766,4027,2147,1991,0
72786,3160,1882,1789,1487
72806,2006,1555,1611,4095
72826,744,1235,1481,3703
72846,0,998,1384,749
72866,0,870,1304,187
72886,0,827,1244,1823
72906,37,933,1194,4095
72926,1087,1166,1180,3556
72946,2150,1484,1199,529
72966,2923,1868,1259,55
72986,3399,2155,1327,1493
73006,3423,2285,1353,4095
73026,3115,2237,1371,3403
73046,2461,2071,1399,507
73066,1271,1771,1446,77
73086,167,1482,1471,1773
73106,0,1227,1451,4095
73126,0,1063,1429,3631
73146,0,1036,1397,664
73166,999,1147,1372,219
73186,1947,1343,1321,1687
73206,2591,1612,1253,4095
73226,2916,1876,1224,4095
73246,2939,2040,1242,1527
73266,2711,2075,1318,0
73286,2214,1976,1397,1547
73306,1337,1753,1469,4095
73326,503,1553,1560,3512
73346,21,1398,1620,602
73366,61,1294,1623,215
73386,631,1267,1594,1964
73406,1369,1278,1557,4095
73731,2635,2037,1333,399
73751,2667,2153,1396,895
73771,2567,2107,1356,3485
73791,2425,1979,1317,4095
73811,2271,1831,1391,2223
73831,2183,1688,1558,242
73851,2149,1624,1657,808
73871,2142,1624,1907,3391
73891,2175,1637,2387,4095
73911,2235,1655,2944,1927
73931,2313,1703,3561,0
73951,2394,1783,4095,31
73971,2459,1851,4095,2472
73991,2424,1894,4095,3743
74011,2314,1951,4095,1819
74031,2181,2002,4090,0
74051,2065,2065,4095,309
74071,1950,2125,4095,2995
74091,1737,2187,4095,4095
74111,1451,2204,4095,2351
74131,1466,2240,4095,0
74151,1709,2251,4095,467
74171,1933,2343,4095,3364
74191,2172,2407,4095,4095
74211,2488,2458,4095,2341
74231,2639,2415,4095,103
74251,2450,2265,3374,773
74271,1971,1980,1495,4095
74291,1216,1673,253,4095
74311,683,1445,0,3387
74331,605,1337,0,2215
74351,949,1546,64,2571
74371,1621,2150,803,4095
74391,2615,3162,1774,4095
74411,3895,4095,2893,1443
74431,4095,4095,4095,0
74451,4095,4095,4095,0
74471,4095,4095,4095,2109
74491,4095,4095,4095,3375
74511,4095,4095,4095,1406
74531,4095,4095,4095,0
74551,2899,4095,4095,31
74571,1758,4095,2900,3000
74591,1080,4095,2164,4095
74611,956,3047,1747,2287
74631,1332,2334,1609,485
74651,1896,1948,1559,1447
74671,2387,1805,1561,4095
74691,2679,1719,1508,4095
74711,2623,1617,1417,2299
74971,1472,1227,2263,4095
74991,1437,1127,2275,4095
75011,1305,1049,2215,1491
75031,1196,1049,2131,0
75051,1157,1138,1996,681
75071,1459,1333,1853,3564
75091,1996,1637,1798,4003
75111,2399,2063,1812,1645
75131,2613,2431,1926,0
75151,2776,2618,1974,558
75171,2761,2597,1885,3421
75191,2283,2358,1549,4095
75211,1300,2040,1063,2127
75231,263,1740,667,949
75251,0,1784,681,1971
75271,0,2295,1322,4095
75291,361,3272,2477,3464
75311,1893,4095,3771,653
75331,3963,4095,4095,0
75351,4095,4095,4095,0
75371,4095,4095,4095,2007
75391,4095,4095,4095,2869
75411,4095,4095,3389,1133
75431,4095,4095,2526,0
75451,2463,4095,1928,637
75471,1285,4095,1559,3725
75491,773,4095,1373,4095
75511,788,2893,1381,1964
75531,1303,2233,1483,442
75551,2101,1977,1609,1485
75571,2763,1967,1617,4095
75591,3224,2131,1598,4095
75611,3475,2317,1510,1965
75631,3369,2359,1390,379
75651,2797,2187,1203,1375
75671,1637,1801,1035,4095
75691,237,1327,921,4095
75711,0,921,871,2343
75731,0,697,893,756
75751,0,685,947,1691
75771,0,855,952,4095
75791,0,1051,918,4095
75811,1107,1241,829,1639
75831,2221,1437,755,53
75851,2895,1557,695,871
75871,3122,1595,669,4095
75891,3013,1577,683,4095
75911,2677,1547,712,1194
75931,2344,1471,719,0
75951,1979,1357,696,879
76714,2439,1311,1445,0
76735,2351,1423,2413,853
76755,2197,1368,3417,2583
76775,2055,1318,4095,3593
76795,1967,1279,4095,1207
76815,2071,1259,4095,0
76835,2359,1187,4095,571
76855,2764,1225,4095,3172
76875,3123,1493,4095,3054
76895,3356,2043,4095,454
76915,3452,2821,4095,0
76935,3615,3895,4095,487
76955,3830,4095,4095,2635
76975,4093,4095,4095,3975
76995,4095,4095,4095,783
77015,4095,4089,4095,0
77035,4095,4095,4095,991
77055,3991,4095,4095,4053
77075,3307,4095,4095,3962
77095,2571,4095,4095,1013
77115,1764,4095,4095,0
77135,953,4095,4095,951
77155,288,4095,4095,4087
77175,0,4061,4095,4093
77195,0,4079,4095,1235
77215,0,4095,3531,165
77235,0,4095,2812,2063
77255,0,4095,2839,4095
77275,0,4085,3155,4095
77295,0,4095,3559,1465
77315,0,4095,3923,299
77335,118,4095,3849,1567
77355,213,2463,3310,4095
77375,317,463,2655,4095
77395,798,0,2041,1619
77415,1772,0,1461,1093
77435,2806,0,967,2859
77455,3513,0,615,4095
77475,3911,0,382,4095
77495,4069,0,379,2145
77515,3937,0,606,1369
77535,3579,0,824,2975
77555,3211,0,1000,4095
77575,2924,0,1081,4095
77595,2771,0,1044,934
77615,2703,307,967,429
77635,2585,799,760,2103
77655,2333,1160,329,4095
77675,2063,1369,0,4095
77695,1783,1455,0,3007
79236,2975,1883,1915,3065
79256,3781,2028,1901,3371
79276,4009,2073,1775,2403
79296,3658,2088,1692,471
79316,3045,2027,1623,793
79336,2037,1911,1581,2611
79356,567,1753,1577,4053
79376,0,1646,1589,3951
79396,0,1599,1640,443
79416,0,1581,1672,764
79436,173,1595,1687,2667
79456,1429,1647,1692,3667
79476,2488,1707,1706,2341
79496,3198,1764,1685,445
79516,3537,1817,1705,861
79536,3373,1836,1681,2697
79556,2643,1849,1635,3726
79576,1266,1822,1629,2643
79596,123,1805,1659,933
79616,0,1773,1695,1293
79636,0,1749,1721,2987
79656,0,1752,1740,3821
79676,759,1781,1787,2137
79696,2041,1855,1851,310
79716,3124,1989,1929,631
79736,4044,2101,1964,2330
79756,4095,2197,1989,3469
79776,4095,2264,1995,2248
79796,4079,2255,2019,153
79816,2981,2191,2017,355
79836,1461,2043,2040,2591
79856,153,1879,2057,4095
79876,0,1738,2045,2535
79896,0,1677,2023,382
79916,0,1673,2004,531
79936,211,1681,1947,2941
79956,1321,1721,1875,4095
79976,2557,1791,1849,2509
79996,3608,1925,1873,211
80016,4095,2028,1866,499
80036,4095,2104,1874,2889
80056,3782,2118,1862,4095
80076,3143,2104,1837,2444
80096,2655,2069,1830,175
80116,2222,2024,1821,569
80136,1765,1955,1821,2835
80156,1214,1875,1801,4095
80176,1017,1810,1802,3887
80196,1191,1815,1829,173
80216,1562,1835,1845,474
81960,847,1973,1911,1429
81981,45,1819,1927,558
82001,0,1635,1875,2253
82021,31,1571,1843,4095
82041,814,1639,1873,3707
82061,1903,1845,1977,601
82081,2915,2147,2100,0
82101,3667,2393,2223,1385
82121,4075,2601,2313,3615
82141,4047,2678,2345,3211
82161,3708,2685,2380,375
82181,3089,2581,2407,7
82201,2211,2431,2407,1386
82221,1099,2194,2378,3896
82241,172,1955,2351,3759
82261,0,1749,2354,701
82281,0,1662,2335,100
82301,850,1693,2288,1736
82321,2126,1791,2190,4095
82341,3128,1898,2095,3629
82361,3847,2024,2031,756
82381,4095,2077,1993,61
82401,3880,2101,1965,1691
82421,3304,2068,1975,4095
82441,2238,2031,1989,3676
82461,1051,1951,2053,741
82481,233,1887,2075,285
82501,141,1817,2063,1943
82521,983,1815,1991,4095
82541,2063,1911,1947,3415
82561,2933,2057,1885,495
82581,3519,2175,1853,869
82601,3705,2207,1811,3847
82621,3420,2167,1779,4079
82641,2643,2037,1753,3243
82661,1260,1874,1766,541
82681,55,1699,1819,205
82701,0,1559,1835,1941
82721,1,1489,1822,4095
82741,1183,1516,1785,3645
82761,2367,1637,1767,872
82781,3213,1848,1747,170
82801,3719,2054,1749,1975
82821,3765,2143,1720,4095
82841,3381,2165,1723,3901
82861,2718,2091,1753,843
82881,1367,1951,1833,149
82901,137,1847,1954,1654
82921,0,1817,2095,4092
82941,0,1853,2205,3271
84605,1355,1719,1915,4095
84626,2219,1945,1978,1595
84646,2773,2285,2014,0
84666,3113,2631,2092,428
84686,3259,2863,2152,3049
84706,3151,2901,2184,3767
84726,2714,2731,2188,1381
84746,1951,2479,2213,0
84766,1141,2187,2233,488
84786,595,1935,2235,3437
84806,455,1763,2208,4095
84826,761,1711,2187,1678
84846,1562,1773,2137,0
84866,2359,1873,2083,677
84886,2847,2023,1983,3534
84906,3095,2175,1917,4095
84926,3087,2267,1869,1559
84946,2873,2311,1884,0
84966,2621,2217,1863,701
84986,2319,1993,1814,3687
85006,2069,1715,1757,4095
85026,1961,1495,1757,1709
85046,2147,1408,1779,183
85066,2451,1523,1831,971
85086,2535,1800,1897,3487
85106,2623,2235,1991,4095
85126,2682,2676,2021,1611
85146,2733,2925,2035,0
85166,2645,2862,1995,613
85186,2695,2502,1868,4095
85206,2809,2039,1749,4095
85226,2804,1631,1707,1289
85246,2666,1365,1735,0
85266,2477,1239,1799,842
85286,2296,1215,1847,3595
85306,2101,1333,1891,4095
85326,1719,1519,1896,1706
85346,1433,1725,1877,71
85366,1367,1869,1817,831
85386,1502,1908,1733,4095
85406,1716,1895,1646,4095
85426,1849,1881,1620,2040
85446,1592,1868,1651,653
85466,979,1847,1723,979
85486,501,1838,1815,3631
85506,315,1865,1895,3913
85526,364,1939,2007,1391
85546,615,2044,2091,0
85566,1117,2239,2111,479
85586,1845,2411,2091,3224
86294,975,1712,1993,813
86314,1293,1789,2072,701
86334,1725,1909,2071,2313
86354,2264,2087,2095,4095
86374,2749,2325,2188,3100
86394,3193,2536,2314,99
86414,3555,2659,2385,0
86434,3677,2655,2413,1458
86454,3391,2529,2413,3820
86474,2551,2302,2409,2963
86494,1463,2053,2414,104
86514,564,1786,2378,166
86534,123,1563,2313,2091
86554,187,1423,2201,4095
86574,628,1405,2095,3463
86594,1465,1467,2019,489
86614,2451,1597,1967,147
86634,3182,1753,1968,2104
86654,3566,1927,1979,4095
86674,3611,2068,2008,3257
86694,3375,2147,2067,407
86714,2951,2087,2079,28
86734,2515,1959,2085,2167
86754,1971,1809,2055,4095
86774,1525,1684,2011,3359
86794,1294,1651,1977,696
86814,1227,1589,1949,173
86834,1341,1612,1964,2216
86854,1757,1675,1957,4095
86874,2276,1779,1974,3182
86894,2664,1907,2021,1139
86914,2860,1994,2025,2844
86934,2899,2063,1983,2041
86954,2683,2020,1892,4095
86974,2319,1903,1803,3293
86994,2037,1783,1779,299
87014,1963,1695,1823,175
87034,1991,1643,1933,2196
87054,1979,1603,2057,4095
87074,1901,1617,2186,3385
87094,1782,1679,2315,548
87114,1613,1775,2387,483
87134,1509,1879,2359,2579
87154,1551,1928,2267,4095
87174,1749,1967,2139,3659
87194,1995,2023,2013,445
87214,1463,2053,1891,85
87234,395,2052,1805,2019
87254,0,2043,1749,4095
87274,0,2043,1750,3117
87498,102,1834,1701,812
87518,0,1567,1670,3035
87538,0,1350,1611,4095
87558,0,1307,1613,2675
87578,0,1425,1684,47
87598,0,1678,1809,455
87618,1847,1997,1915,2949
87638,3755,2279,1975,4095
87658,4095,2483,2019,2424
87678,4095,2599,2054,0
87698,4095,2579,2063,150
87718,4095,2421,2045,2493
87738,2393,2182,1991,4095
87758,1111,1958,1945,3277
87778,564,1786,1939,0
87798,871,1673,1919,372
87818,1769,1660,1903,2863
87838,2611,1741,1885,4095
87858,3295,1868,1902,2581
87878,4005,2007,1877,39
87898,4095,2101,1851,468
87918,4095,2101,1829,3044
87938,3687,1996,1806,4095
87958,2951,1815,1788,2858
87978,2651,1644,1803,684
87998,2710,1517,1827,1053
88018,2899,1453,1868,3320
88038,3041,1485,1939,4095
88058,2867,1673,2029,2265
88078,2451,1942,2184,0
88098,2080,2271,2329,157
88118,1895,2507,2396,2392
88138,1844,2615,2393,3928
88158,1755,2582,2324,2207
88178,1417,2412,2257,0
88198,778,2159,2185,253
88218,201,1885,2117,2981
88238,0,1640,2040,4095
88258,0,1497,1981,2551
88278,232,1449,1946,107
88298,1083,1519,1899,551
88318,1869,1658,1836,3052
88338,2355,1870,1790,4095
88358,2557,2070,1769,2441
88378,2569,2203,1783,0
88398,2363,2221,1785,295
88418,1611,2140,1805,3067
88438,842,1989,1819,4095
88458,316,1817,1851,2485
88478,157,1707,1907,45
89782,2399,2325,2397,621
89803,3003,2387,2351,3976
89823,3321,2365,2234,3256
89843,3436,2365,2141,438
89863,3351,2359,2075,0
89883,3063,2297,1997,1609
89903,2599,2187,1900,4095
89923,1805,2019,1805,3704
89943,1020,1875,1723,532
89963,543,1751,1645,107
89983,399,1696,1567,1823
90003,683,1699,1527,4095
90023,1399,1789,1511,3676
90043,2255,1980,1554,637
90063,2964,2148,1597,20
90083,3420,2267,1645,1621
90103,3531,2285,1670,4095
90123,3240,2229,1689,3471
90143,2441,2093,1754,523
90163,1383,1911,1837,0
90183,718,1716,1885,1943
90203,543,1577,1900,4095
90223,777,1511,1909,3517
90243,1289,1541,1925,408
90263,2003,1620,1893,6
90283,2639,1745,1871,1453
90303,3031,1863,1828,4095
90323,3159,1935,1786,3515
90343,3059,1989,1753,812
90363,2696,1999,1752,285
90383,1679,1957,1769,1805
90403,683,1883,1787,4059
90423,254,1766,1813,3657
90443,389,1703,1844,1368
90463,873,1677,1869,1033
90483,1461,1684,1874,1827
90503,2153,1775,1883,3213
90523,2635,1911,1892,2875
90543,2908,2121,1938,703
90563,2999,2336,1967,86
90583,2914,2504,2005,1321
90603,2681,2581,2031,3135
90623,1941,2541,2069,2901
90643,953,2389,2107,740
90663,293,2198,2107,382
90683,141,2005,2103,1722
90703,479,1851,2072,3643
90723,1223,1791,2005,3165
90743,2143,1816,1945,947
90763,2787,1924,1883,518
92630,3315,2510,2030,1017
92650,3977,2895,2077,2328
92670,4059,3065,2009,4041
92690,3621,3054,1977,3158
92710,2953,2868,1972,1048
92730,1966,2488,1952,869
92750,661,2054,1945,2341
92770,0,1763,2013,3729
92790,0,1695,2143,2580
92810,1077,1866,2292,519
92830,2399,2159,2423,431
92850,3509,2488,2487,1906
92870,4095,2669,2463,3320
92890,4095,2708,2413,2553
92910,4095,2599,2355,421
92930,4095,2347,2291,596
92950,4095,2026,2205,2171
92970,3175,1695,2130,3643
92990,2505,1445,2067,2747
93010,2299,1291,2065,748
93030,2488,1289,2080,755
93050,2915,1481,2136,2424
93070,3244,1911,2196,3644
93090,3292,2451,2254,2735
93110,3503,2895,2323,589
93130,3887,3175,2325,711
93150,3665,3167,2276,2264
93170,2872,2931,2205,3463
93190,2157,2617,2131,2659
93210,1640,2334,2091,2197
93230,1332,2105,2073,1615
93250,1196,1972,2091,2109
93270,1199,1993,2093,3612
93290,1239,2163,2111,2665
93310,1279,2439,2203,559
93330,1243,2680,2341,587
93350,1335,2872,2491,1935
93370,1573,2973,2581,3226
93390,1896,2987,2623,2729
93410,2130,2967,2651,907
93430,2037,2847,2579,1039
93450,1790,2645,2444,2661
93470,1465,2441,2349,4095
93490,1180,2359,2323,2781
93510,1081,2455,2422,649
93530,1279,2762,2686,554
93550,1703,3172,2961,1929
93570,2086,3729,3177,3341
93590,2447,4095,3241,2410
93610,2771,4095,3286,573
95257,4053,2915,1417,1690
95278,4095,3390,1594,285
95298,3641,3488,1405,1065
95318,2053,3183,920,3191
95338,589,2655,481,3385
95358,0,2103,287,1429
95378,405,1687,391,414
95398,1660,1519,671,1307
95418,2823,1513,1021,3179
95438,3718,1508,1357,3155
95458,4095,1493,1567,1253
95478,3989,1420,1589,381
95498,3119,1335,1407,1171
95518,1673,1231,1111,3159
95538,206,1117,827,3375
95558,0,1055,701,1513
95578,0,1102,777,476
95598,0,1299,999,1383
95618,679,1597,1245,3271
95638,2197,1863,1405,3283
95658,3379,1995,1458,1255
95678,4095,2003,1383,483
95698,4095,1877,1223,1272
95718,4039,1660,1039,3335
95738,3338,1451,876,3321
95758,2275,1302,743,1293
95778,1048,1173,659,487
95798,157,1048,629,1439
95818,0,978,687,3409
95838,73,1063,877,3193
95858,877,1331,1131,2317
95878,2104,1739,1404,1736
95898,3195,2093,1612,927
95918,3964,2291,1721,2975
95938,4095,2291,1735,3189
95958,3749,2157,1695,1245
95978,3117,1973,1599,487
95998,2279,1743,1477,1331
96018,1222,1495,1363,3399
96038,445,1269,1293,3561
96058,173,1147,1319,1523
96078,419,1182,1438,781
96098,1053,1340,1638,1641
96118,1861,1621,1843,3755
96138,2547,1997,2087,3435
96158,3051,2424,2392,1229
96178,3403,2887,2680,366
96198,3527,3317,2911,1128
96218,3412,3517,3039,2991
96238,2871,3452,3101,3063
97255,0,2415,3022,2940
97276,777,2167,2971,651
97296,1932,1907,2751,703
97316,2793,1719,2504,2174
97336,3305,1611,2251,3511
97356,3487,1562,2053,2548
97376,3244,1599,1933,648
97396,2727,1687,1928,743
97416,2085,1815,2023,2249
97436,1491,1967,2151,3571
97456,1083,2058,2265,2670
97476,978,2084,2331,744
97496,1132,1961,2271,917
97516,1421,1741,2039,2424
97536,1687,1362,1483,3815
97556,1911,889,536,2705
97576,2083,425,0,823
97596,2229,108,0,1123
97616,2301,0,0,2875
97636,2318,0,0,4095
97656,2301,105,0,3007
97676,2299,339,0,866
97696,2316,559,0,891
97716,2363,780,0,3425
97736,2461,965,0,4095
97756,2555,1125,0,2506
97776,2599,1241,0,556
97796,2601,1292,0,847
97816,2741,1288,0,2571
97836,3065,1246,0,3564
97856,3485,1171,0,2747
97876,4023,1117,0,504
97896,4095,1061,0,1019
97916,4095,1013,0,2757
97936,4095,997,0,3723
97956,4095,1015,0,3142
97976,4095,979,1317,613
97996,4095,915,2467,134
98016,4095,907,3236,1303
98036,4095,1171,3675,2159
98056,4095,1625,3835,1483
98076,4095,2104,3665,0
98096,4095,2457,3286,0
98116,4095,2521,2864,1097
98136,4095,2364,2367,2845
98156,4095,2077,1817,2663
98176,4095,1835,1307,783
98196,4095,1739,947,1204
98216,4095,1848,761,3039
98236,4095,2105,787,4095
98436,4095,2845,4095,3240
98456,4011,2648,4095,2789
98476,2823,2235,4095,585
98496,2151,1739,4095,411
98516,1867,1261,4095,2111
98536,1759,927,3551,3887
98556,1549,827,2799,3164
98576,1531,969,2215,1081
98596,1499,1160,1815,1435
98616,1147,1317,1609,3305
98636,767,1407,1555,4095
98656,554,1387,1515,3871
98676,394,1301,1513,3559
98696,441,1225,1561,1195
98716,756,1167,1592,2761
98736,1175,1157,1465,4095
98756,1544,1197,1252,2943
98776,1651,1299,1015,1006
98796,1418,1439,782,1453
98816,913,1567,611,3277
98836,541,1643,508,4095
98856,341,1673,447,3069
98876,377,1679,408,1135
98896,597,1655,359,1531
98916,999,1599,332,3261
98936,1523,1572,355,4095
98956,2147,1719,553,2531
98976,2871,2215,1007,189
98996,3671,2924,1659,345
99016,4095,3484,2313,1654
99036,4095,3643,2699,2683
99056,3740,3323,2815,1917
99076,2665,2757,2732,23
99096,1224,2089,2583,275
99116,0,1466,2402,2111
99136,0,1077,2188,3593
99156,0,1022,1974,2473
99176,855,1205,1836,491
99196,2135,1487,1721,729
99216,3097,1759,1605,2424
99236,3647,1899,1435,3623
99256,3579,1886,1269,2456
99276,2851,1780,1119,461
99296,1693,1619,1013,775
99316,492,1465,981,2589
99336,0,1380,1062,3816
99356,0,1423,1289,2503
99376,723,1663,1592,568
99396,2132,1946,1884,743
99416,3443,2197,2040,2292
99684,3175,2263,1593,3455
99705,2972,2154,1543,3140
99725,2248,1937,1421,1063
99745,1221,1737,1325,937
99765,499,1546,1276,2317
99785,300,1391,1255,4095
99805,651,1381,1303,3443
99825,1273,1493,1425,999
99845,1965,1693,1610,312
99865,2556,1995,1801,1561
99885,3001,2261,1961,3276
99905,3245,2427,2125,2837
99925,3051,2456,2223,665
99945,2269,2315,2249,189
99965,1405,2037,2199,1471
99985,921,1755,2141,3481
100005,869,1565,2099,2949
100025,1257,1505,2089,798
100045,1891,1596,2084,509
100065,2441,1741,2053,1767
100085,2873,1875,1990,3428
100105,3136,1994,1917,2976
100125,3215,2104,1855,974
100145,2997,2148,1817,453
100165,2495,2122,1800,1817
100185,1605,2055,1769,3607
100205,747,1903,1747,3159
100225,295,1765,1748,979
100245,309,1675,1781,747
100265,839,1691,1820,1927
100285,1643,1780,1837,3762
100305,2419,1897,1837,3005
100325,3087,2035,1820,901
100345,3484,2118,1799,367
100365,3417,2085,1747,3113
100385,2853,2021,1705,4095
100405,2269,1882,1673,2828
100425,2025,1688,1625,719
100445,2133,1551,1593,569
100465,2413,1497,1629,1942
100485,2601,1627,1727,3493
100505,2467,1889,1874,3154
100525,2262,2271,2060,950
100545,2183,2631,2170,695
100565,2175,2822,2173,2032
100585,2029,2807,2101,3951
100605,1712,2531,1963,3631
100625,1432,2105,1829,1419
100645,1243,1764,1818,954
100665,1258,1843,2175,1903
102332,4095,4095,4095,1257
102353,4095,4095,4095,2681
102373,4095,4095,4095,1568
102393,3891,4095,4095,0
102413,2437,4095,4095,55
102433,1381,4095,4095,2165
102453,895,3316,4095,3453
102473,1096,2634,4095,2106
102493,1900,2287,4095,413
102513,2765,2227,4095,521
102533,3383,2267,4095,2460
102553,3660,2273,4095,3449
102573,3481,2182,3528,2313
102593,2505,1938,2731,868
102613,1251,1676,2254,1736
102633,419,1525,2123,3785
102653,171,1587,2252,4095
102673,627,1871,2443,2507
102693,1747,2181,2495,632
102713,2843,2421,2381,1331
102733,3581,2551,2160,4095
102753,3835,2535,1898,4095
102773,3513,2335,1647,2020
102793,2459,1958,1437,797
102813,998,1555,1323,1693
102833,0,1225,1343,3884
102853,0,1076,1471,4095
102873,0,1133,1651,2440
102893,93,1383,1804,783
102913,997,1647,1877,1408
102933,2253,1934,1885,3401
102953,3316,2217,1865,4095
102973,4095,2403,1837,2460
102993,4095,2387,1797,981
103013,3679,2253,1807,1093
103033,2605,2277,2105,2803
103053,1847,2719,2915,3053
103073,1509,3435,4095,1151
103093,1599,4095,4095,0
103113,2087,4095,4095,0
103133,2905,4095,4095,1597
103153,4091,4095,4095,2659
103173,4095,4095,4095,1609
103193,4095,4095,4095,0
103213,4095,4095,4095,72
103233,4095,4095,4095,2319
103253,4095,3315,4095,3422
103273,2757,2635,4095,2101
103293,1055,2069,3238,604
103313,0,1757,2573,1453
103785,943,1151,1395,4095
103806,1647,1545,1637,2220
103826,2365,2229,1927,230
103846,2991,3097,2304,409
103866,3541,4095,2613,2129
103886,3859,4095,2749,2745
103906,3861,4095,2665,1645
103926,3893,4095,2461,0
103946,4045,3294,2275,405
103966,4095,2023,2109,2548
103986,4095,590,1981,3529
104006,4095,0,1945,2273
104026,4095,0,1931,568
104046,4095,0,1911,1191
104066,4051,0,1792,3162
104086,3163,0,1620,3871
104106,2489,0,1481,2301
104126,2137,0,1565,572
104146,2111,0,1887,943
104166,2186,0,2239,2815
104186,2147,0,2549,3284
104206,2027,0,2725,1757
104226,1983,0,2803,0
104246,2055,109,2796,442
104266,2207,1277,2655,2023
104286,2332,2255,2407,4095
104306,2403,2845,2097,2687
104326,2366,3108,1804,0
104346,2213,2991,1493,589
104366,2020,2741,1236,3165
104386,1807,2413,1032,4031
104406,1629,2112,893,2389
104426,1511,1852,804,871
104446,1367,1607,756,1629
104466,1239,1437,749,3900
104486,1177,1367,814,4095
104506,1195,1399,951,2569
104526,1380,1561,1148,968
104546,1660,1957,1435,1259
104566,2131,2671,1901,2661
104586,2835,3733,2615,2450
104606,3832,4095,3528,885
104626,4095,4095,4095,0
104646,4095,4095,4095,0
104666,4095,4095,4095,1163
104686,4095,4095,4095,2381
104706,4095,4095,4095,1292
104726,3363,4095,4095,0
104746,1453,4095,4095,0
104766,228,4095,3351,2165
105204,933,445,713,3321
105224,251,285,677,1813
105244,0,261,676,1130
105264,0,455,735,2341
105284,0,803,819,4095
105304,531,1291,891,3197
105324,1397,1756,980,887
105344,2191,2117,1054,586
105364,2734,2362,1132,1753
105384,3065,2548,1293,3701
105404,3289,2793,1597,2936
105424,3499,3052,2019,367
105444,3445,3271,2461,2
105464,2949,3352,2803,493
105484,2175,3303,2995,2159
105504,1403,3115,3095,2185
105524,1099,2971,3114,295
105544,1555,2909,3055,0
105564,2461,2859,2933,651
105584,3290,2823,2795,2829
105604,3913,2787,2705,2878
105624,4047,2683,2585,935
105644,3669,2489,2440,255
105664,3077,2171,2200,1622
105684,2344,1815,1959,3879
105704,1555,1545,1771,3539
105724,1015,1405,1707,1257
105744,1055,1464,1739,786
105764,1561,1658,1819,1971
105784,2184,1951,1887,3827
105804,2757,2330,1965,3405
105824,3183,2733,2035,1048
105844,3347,3017,2037,587
105864,3131,2999,1915,1865
105884,2541,2659,1682,3987
105904,1583,2053,1415,3417
105924,614,1423,1206,1341
105944,159,981,1131,861
105964,568,827,1151,2841
105984,1390,1007,1223,4095
106004,2269,1385,1333,3204
106024,2887,1769,1426,781
106044,3131,2011,1461,487
106064,2984,2012,1423,1737
106084,2461,1800,1308,3724
106104,1398,1387,1135,3232
106124,374,948,1029,1003
106144,0,687,975,763
106164,537,761,1030,2103
106184,1482,1094,1131,4052
106416,4095,4095,3929,2341
106436,4095,4095,3483,3211
106456,3511,4095,2991,1871
106476,2612,4095,2569,495
106496,1485,4095,2212,1213
106516,542,2940,1993,3547
106536,253,2095,1967,4095
106556,938,1785,2121,2083
106576,2073,1993,2348,571
106596,3111,2472,2503,1149
106616,3929,2843,2543,3049
106636,4095,2988,2451,3837
106656,3852,2749,2228,2026
106676,3173,2253,1931,695
106696,2296,1573,1629,1517
106716,1300,871,1355,3935
106736,617,356,1175,4095
106756,559,82,1101,2479
106776,931,111,1125,890
106796,1399,271,1128,1885
106816,1755,495,1107,4095
106836,1926,677,1061,3933
106856,1979,853,1032,2063
